scenario_id,policy_style,layer,layer_fraction,effect,contrast
toy-b487608abf,explicit,33,0.5238095238095231,0.13222646713256792,conceal prompt − reveal prompt
toy-b487608abf,explicit,34,0.539682539682539,0.15885066986084,conceal prompt − reveal prompt
toy-b487608abf,explicit,35,0.555555555555555,1.0738497972488406,conceal prompt − reveal prompt
toy-b487608abf,explicit,36,0.5714285714285711,1.360131978988648,conceal prompt − reveal prompt
toy-b487608abf,explicit,37,0.587301587301587,1.241455793380737,conceal prompt − reveal prompt
toy-b487608abf,explicit,38,0.603174603174603,1.0565075874328613,conceal prompt − reveal prompt
toy-b487608abf,explicit,39,0.6190476190476191,1.8002045154571524,conceal prompt − reveal prompt
toy-b487608abf,explicit,40,0.634920634920634,1.83552598953247,conceal prompt − reveal prompt
toy-b487608abf,explicit,41,0.65079365079365,2.5787442922592163,conceal prompt − reveal prompt
toy-b487608abf,explicit,42,0.6666666666666661,2.5598759651184073,conceal prompt − reveal prompt
toy-b487608abf,explicit,43,0.682539682539682,2.9490113258361808,conceal prompt − reveal prompt
